id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V1861,Chile,48,F,Lago Titicaca,Puno,2025-04-04,4,676.8,Auto
V1862,Argentina,69,M,Huacachina,Cusco,2025-02-02,4,3154.43,Desconocido
V1863,Argentina,41,F,Líneas de Nazca,Arequipa,2024-11-06,1,4032.71,Desconocido
V1864,Perú,45,M,Machu Picchu,La Libertad,2025-10-05,7,1204.16,Avión
V1865,México,20,M,Machu Picchu,La Libertad,2025-03-19,2,1460.46,Tren
V1866,Colombia,26,M,Cañón del Colca,Puno,2024-12-31,9,2891.76,Auto
V1867,Argentina,58,F,Cañón del Colca,Arequipa,2025-01-18,3,4926.7,Tren
V1868,Colombia,45,M,Huacachina,Arequipa,2025-06-23,3,925.3,Auto
V1869,Brasil,45,M,Machu Picchu,La Libertad,2025-10-06,2,1691.7,Bus
V1870,Perú,43,F,Lago Titicaca,La Libertad,2025-08-26,1,1284.55,Tren
V1871,EE.UU.,27,M,Cañón del Colca,Arequipa,2025-07-03,9,3574.66,Bus
V1872,Brasil,62,M,Huacachina,La Libertad,2025-05-06,8,2766.32,Desconocido
V1873,Argentina,58,M,Líneas de Nazca,Arequipa,2025-05-09,6,1783.98,Bus
V1874,Argentina,37,F,Chan Chan,Puno,2025-09-24,10,3034.96,Avión
V1875,Chile,60,M,Lago Titicaca,Ica,2025-05-10,8,3492.42,Auto
V1876,Brasil,31,M,Huacachina,La Libertad,2025-10-14,8,4627.34,Tren
V1877,Ecuador,46,M,Lago Titicaca,La Libertad,2025-05-08,4,1386.27,Tren
V1878,EE.UU.,59,M,Cañón del Colca,Arequipa,2025-07-23,8,461.05,Auto
V1879,Colombia,59,F,Lago Titicaca,Arequipa,2024-10-30,8,4285.52,Tren
V1880,EE.UU.,21,F,Chan Chan,Cusco,2024-10-16,1,1339.34,Auto
V1881,México,53,M,Machu Picchu,Arequipa,2025-03-04,4,1379.75,Avión
V1882,Colombia,34,F,Huacachina,Arequipa,2025-02-20,1,4485.76,Auto
V1883,EE.UU.,55,M,Machu Picchu,Puno,2025-08-19,1,3080.11,Desconocido
V1884,EE.UU.,41,F,Huacachina,Arequipa,2025-05-29,10,840.87,Bus
V1885,EE.UU.,56,F,Huacachina,Cusco,2025-03-03,3,2977.39,Bus
V1886,Perú,66,M,Cañón del Colca,Arequipa,2025-07-08,8,2168.38,Desconocido
V1887,México,24,F,Líneas de Nazca,Ica,2025-01-17,1,1994.97,Bus
V1888,Colombia,43,F,Huacachina,Arequipa,2024-11-16,6,3177.41,Desconocido
V1889,Chile,56,M,Cañón del Colca,Cusco,2025-07-21,8,3959.09,Bus
V1890,Ecuador,32,M,Huacachina,Cusco,2025-04-30,9,3285.3,Desconocido
V1891,Perú,59,M,Machu Picchu,Arequipa,2025-07-25,1,2135.71,Desconocido
V1892,Chile,25,F,Huacachina,Ica,2024-11-26,4,687.27,Avión
V1893,EE.UU.,26,F,Machu Picchu,Puno,2025-09-23,9,4846.71,Auto
V1894,Ecuador,20,F,Líneas de Nazca,Cusco,2025-02-05,2,4478.54,Bus
V1895,Chile,56,F,Machu Picchu,Ica,2025-06-22,9,4648.68,Desconocido
V1896,Perú,20,F,Machu Picchu,Ica,2025-10-16,1,1300.6,Desconocido
V1897,Chile,45,F,Lago Titicaca,La Libertad,2025-07-28,5,3180.93,Desconocido
V1898,Perú,41,M,Líneas de Nazca,Cusco,2025-07-25,2,1257.63,Tren
V1899,Ecuador,35,M,Lago Titicaca,Cusco,2024-11-28,8,805.59,Desconocido
V1900,Argentina,61,F,Huacachina,Ica,2024-11-23,9,4656.1,Avión
V1901,México,36,M,Huacachina,Ica,2025-06-14,1,4911.63,Auto
V1902,Chile,59,F,Machu Picchu,Ica,2025-05-15,9,955.2,Desconocido
V1903,Ecuador,25,F,Machu Picchu,Arequipa,2025-06-28,4,4189.35,Desconocido
V1904,Ecuador,26,M,Líneas de Nazca,La Libertad,2025-09-03,4,4890.2,Desconocido
V1905,Brasil,36,M,Chan Chan,Puno,2024-12-29,4,2960.96,Auto
V1906,Perú,31,M,Chan Chan,Arequipa,2025-06-05,6,2699.67,Avión
V1907,Ecuador,60,M,Cañón del Colca,Cusco,2024-11-26,1,3962.24,Avión
V1908,Perú,36,F,Machu Picchu,Puno,2025-03-10,2,791.25,Desconocido
V1909,Brasil,53,F,Chan Chan,Ica,2025-05-14,10,433.52,Desconocido
V1910,Perú,68,M,Machu Picchu,Cusco,2025-07-21,2,4413.71,Bus
V1911,Perú,26,M,Líneas de Nazca,Ica,2025-05-10,4,1783.05,Avión
V1912,Colombia,53,M,Machu Picchu,Ica,2025-09-05,4,844.6,Auto
V1913,Ecuador,27,F,Cañón del Colca,Ica,2025-08-25,7,4498.96,Desconocido
V1914,Brasil,32,M,Líneas de Nazca,Arequipa,2025-05-12,8,4332.07,Avión
V1915,Perú,48,F,Chan Chan,Ica,2024-12-11,1,1826.42,Avión
V1916,Chile,67,M,Líneas de Nazca,Puno,2025-04-18,2,4977.66,Avión
V1917,Argentina,50,M,Chan Chan,Puno,2024-12-21,3,3077.91,Tren
V1918,Brasil,38,F,Huacachina,Puno,2025-04-26,1,3922.23,Avión
V1919,México,24,F,Líneas de Nazca,Ica,2025-06-03,6,2520.02,Auto
V1920,Argentina,22,F,Líneas de Nazca,Puno,2024-11-18,5,3461.46,Tren
V1921,Perú,56,M,Machu Picchu,La Libertad,2024-12-30,1,378.45,Desconocido
V1922,Chile,47,F,Cañón del Colca,Puno,2024-11-28,1,1572.49,Bus
V1923,Chile,53,M,Cañón del Colca,La Libertad,2025-03-22,8,3456.09,Auto
V1924,Argentina,67,F,Huacachina,Puno,2024-10-27,9,1628.49,Auto
V1925,Ecuador,44,F,Lago Titicaca,Cusco,2024-12-22,8,3140.5,Avión
V1926,Colombia,45,M,Cañón del Colca,Ica,2024-12-20,8,3675.47,Avión
V1927,México,20,F,Cañón del Colca,Arequipa,2025-10-08,2,1666.49,Desconocido
V1928,Ecuador,67,M,Huacachina,La Libertad,2025-01-10,9,4482.46,Avión
V1929,Brasil,66,M,Huacachina,Cusco,2025-06-26,3,3234.65,Tren
V1930,Argentina,19,M,Huacachina,Ica,2025-08-11,9,2732.71,Tren
V1931,EE.UU.,54,F,Chan Chan,La Libertad,2025-08-18,2,303.74,Auto
V1932,Chile,39,F,Lago Titicaca,Puno,2025-05-20,8,2693.49,Avión
V1933,Colombia,25,F,Lago Titicaca,Arequipa,2025-01-28,5,4590.02,Tren
V1934,Ecuador,46,F,Huacachina,Ica,2024-12-18,3,4541.06,Auto
V1935,Colombia,67,M,Cañón del Colca,Puno,2025-05-02,1,4449.21,Auto
V1936,Colombia,42,M,Lago Titicaca,La Libertad,2025-07-04,5,2542.8,Desconocido
V1937,Colombia,36,M,Cañón del Colca,La Libertad,2025-03-14,2,1687.87,Desconocido
V1938,Brasil,65,M,Huacachina,Cusco,2024-12-27,7,4515.85,Auto
V1939,Colombia,65,F,Cañón del Colca,Cusco,2024-10-23,9,4860.89,Avión
V1940,México,56,F,Lago Titicaca,Ica,2025-01-04,3,4558.81,Desconocido
V1941,Brasil,56,F,Lago Titicaca,Cusco,2025-10-04,2,740.38,Auto
V1942,Perú,50,M,Líneas de Nazca,La Libertad,2025-04-17,8,527.72,Tren
V1943,EE.UU.,35,F,Machu Picchu,Puno,2025-02-19,10,1944.22,Desconocido
V1944,EE.UU.,60,M,Líneas de Nazca,Arequipa,2025-05-16,10,2213.88,Desconocido
V1945,Argentina,28,M,Huacachina,Cusco,2025-06-07,10,2396.02,Auto
V1946,Chile,33,M,Cañón del Colca,Ica,2025-09-21,7,4894.07,Tren
V1947,Colombia,61,F,Cañón del Colca,La Libertad,2025-03-19,5,736.29,Auto
V1948,Chile,50,M,Huacachina,Puno,2025-01-31,2,2114.23,Desconocido
V1949,Colombia,38,F,Cañón del Colca,Ica,2025-02-22,7,2579.83,Bus
V1950,Argentina,33,F,Huacachina,Cusco,2025-09-24,7,3851.8,Tren
V1951,Brasil,54,M,Lago Titicaca,Puno,2025-07-23,5,984.58,Avión
V1952,Argentina,27,M,Lago Titicaca,Ica,2025-08-08,9,4632.13,Desconocido
V1953,Argentina,32,M,Chan Chan,Cusco,2025-02-20,4,3040.67,Desconocido
V1954,Brasil,23,M,Machu Picchu,Puno,2024-11-24,2,3221.8,Auto
V1955,Perú,37,M,Líneas de Nazca,Cusco,2025-06-14,6,2597.49,Desconocido
V1956,Ecuador,25,M,Lago Titicaca,Puno,2024-11-01,8,1182.83,Avión
V1957,Perú,59,M,Cañón del Colca,Cusco,2025-01-24,6,1950.44,Desconocido
V1958,Argentina,20,F,Líneas de Nazca,Ica,2025-08-06,3,3145.55,Desconocido
V1959,Brasil,33,F,Chan Chan,Cusco,2025-02-19,8,1245.5,Tren
V1960,Ecuador,62,F,Líneas de Nazca,Ica,2025-09-22,6,3650.99,Desconocido
V1961,Brasil,50,F,Cañón del Colca,Ica,2025-02-21,5,2409.56,Bus
V1962,Argentina,22,F,Chan Chan,Cusco,2025-02-21,5,4537.54,Desconocido
V1963,México,67,F,Líneas de Nazca,La Libertad,2025-04-18,1,1047.49,Desconocido
V1964,Chile,20,M,Líneas de Nazca,Arequipa,2025-02-17,4,2264.35,Bus
V1965,Chile,46,F,Machu Picchu,Arequipa,2025-05-03,4,3322.99,Desconocido
V1966,Brasil,50,F,Huacachina,Cusco,2025-09-26,9,1747.08,Avión
V1967,Brasil,59,M,Huacachina,Arequipa,2025-05-22,2,2423.25,Auto
V1968,EE.UU.,51,M,Huacachina,Puno,2025-05-11,5,3852.42,Auto
V1969,Chile,29,M,Lago Titicaca,La Libertad,2024-11-21,6,596.61,Auto
V1970,EE.UU.,25,M,Líneas de Nazca,Arequipa,2025-08-02,8,2494.15,Desconocido
V1971,Brasil,24,M,Chan Chan,Arequipa,2025-08-02,4,684.83,Bus
V1972,Perú,30,M,Lago Titicaca,Cusco,2025-08-27,2,2871.37,Bus
V1973,Perú,29,M,Chan Chan,Puno,2025-08-26,3,702.12,Tren
V1974,Perú,42,F,Cañón del Colca,La Libertad,2025-06-12,4,2815.6,Avión
V1975,Chile,18,F,Líneas de Nazca,La Libertad,2025-03-10,3,3015.86,Auto
V1976,Colombia,38,F,Huacachina,Puno,2025-06-14,2,538.67,Avión
V1977,Chile,36,M,Machu Picchu,La Libertad,2025-08-19,3,4901.3,Tren
V1978,EE.UU.,68,F,Huacachina,Ica,2025-01-01,7,4122.69,Bus
V1979,EE.UU.,51,M,Chan Chan,Ica,2025-02-16,2,3278.81,Bus
V1980,Argentina,65,M,Huacachina,Arequipa,2025-08-29,5,995.46,Avión
V1981,EE.UU.,60,F,Cañón del Colca,La Libertad,2025-02-18,7,4183.72,Bus
V1982,Colombia,36,M,Lago Titicaca,La Libertad,2025-09-09,10,3647.77,Avión
V1983,EE.UU.,44,F,Lago Titicaca,Arequipa,2025-03-02,3,2173.52,Bus
V1984,Chile,60,M,Líneas de Nazca,Puno,2025-04-07,8,3597.87,Tren
V1985,Perú,23,F,Machu Picchu,Cusco,2025-04-28,3,748.59,Bus
V1986,México,32,M,Chan Chan,Cusco,2025-08-29,6,2479.56,Desconocido
V1987,Perú,36,F,Chan Chan,Puno,2025-03-18,7,403.75,Avión
V1988,Chile,60,F,Líneas de Nazca,Puno,2025-07-14,3,3486.44,Tren
V1989,México,57,M,Lago Titicaca,Ica,2025-06-06,6,4483.34,Tren
V1990,EE.UU.,27,F,Cañón del Colca,La Libertad,2025-05-01,4,2564.43,Bus
V1991,México,48,M,Cañón del Colca,Arequipa,2025-06-08,10,2745.68,Desconocido
V1992,México,58,F,Lago Titicaca,La Libertad,2025-04-18,2,2296.75,Tren
V1993,Colombia,58,M,Machu Picchu,Puno,2025-06-15,4,4331.21,Desconocido
V1994,México,23,F,Huacachina,Puno,2025-03-08,7,3791.11,Bus
V1995,Brasil,62,F,Machu Picchu,La Libertad,2025-09-02,7,4110.43,Desconocido
V1996,Ecuador,46,F,Machu Picchu,Ica,2025-02-18,7,3046.33,Auto
V1997,Brasil,41,M,Lago Titicaca,Cusco,2025-01-16,1,4203.39,Tren
V1998,México,38,M,Líneas de Nazca,La Libertad,2025-06-17,1,765.96,Tren
V1999,Brasil,57,F,Cañón del Colca,Ica,2025-04-21,5,3266.45,Desconocido
V2000,EE.UU.,70,F,Cañón del Colca,Cusco,2025-07-13,5,4967.97,Bus
V2001,Ecuador,44,F,Líneas de Nazca,Ica,2025-06-24,3,1112.51,Desconocido
V2002,Brasil,59,F,Huacachina,Ica,2024-10-27,5,532.1,Bus
V2003,Brasil,45,M,Cañón del Colca,Ica,2025-01-10,7,1103.33,Desconocido
V2004,Perú,59,F,Huacachina,La Libertad,2025-06-20,6,3904.04,Auto
V2005,Colombia,46,F,Chan Chan,Arequipa,2025-05-23,9,4159.93,Bus
V2006,Colombia,62,F,Lago Titicaca,Puno,2025-02-24,6,3037.3,Avión
V2007,México,27,M,Machu Picchu,Ica,2025-02-06,9,3183.75,Avión
V2008,Chile,21,M,Huacachina,La Libertad,2025-04-28,2,1803.22,Bus
V2009,Brasil,25,M,Machu Picchu,Puno,2025-08-21,3,2616.84,Bus
V2010,Colombia,65,F,Chan Chan,Arequipa,2025-03-18,1,2861.02,Bus
V2011,Perú,18,M,Lago Titicaca,Cusco,2025-02-01,8,1994.33,Auto
V2012,Chile,28,F,Líneas de Nazca,Cusco,2025-02-24,5,4343.0,Auto
V2013,Ecuador,26,M,Machu Picchu,La Libertad,2025-04-06,8,1088.51,Bus
V2014,Perú,63,M,Lago Titicaca,Puno,2025-04-02,3,3452.11,Auto
V2015,Perú,68,F,Huacachina,Puno,2024-11-17,9,1506.2,Bus
V2016,México,56,M,Cañón del Colca,Puno,2025-08-24,6,2507.79,Tren
V2017,Brasil,65,F,Líneas de Nazca,Cusco,2025-08-03,2,425.36,Tren
V2018,México,69,F,Lago Titicaca,Ica,2025-04-21,2,1771.11,Bus
V2019,Brasil,59,F,Huacachina,Arequipa,2025-04-17,9,4982.55,Auto
V2020,Brasil,29,M,Lago Titicaca,Puno,2025-09-12,6,3088.68,Tren
V2021,Argentina,37,F,Cañón del Colca,Puno,2025-05-02,5,4644.34,Desconocido
V2022,México,65,F,Cañón del Colca,Ica,2025-02-23,9,334.28,Avión
V2023,Brasil,49,F,Lago Titicaca,La Libertad,2024-12-30,8,1040.15,Auto
V2024,México,50,M,Machu Picchu,Ica,2025-01-29,4,4610.62,Auto
V2025,Argentina,36,M,Líneas de Nazca,Cusco,2025-03-03,9,1264.14,Tren
V2026,Brasil,66,M,Líneas de Nazca,Ica,2025-02-06,3,1310.97,Desconocido
V2027,Argentina,53,F,Chan Chan,Cusco,2024-12-27,8,2055.23,Auto
V2028,Chile,66,M,Machu Picchu,Puno,2025-03-17,1,2978.43,Desconocido
V2029,Ecuador,47,M,Cañón del Colca,La Libertad,2025-07-14,2,2991.26,Bus
V2030,EE.UU.,67,M,Cañón del Colca,Puno,2025-04-21,6,391.26,Desconocido
V2031,Colombia,31,F,Huacachina,Arequipa,2025-01-02,8,1155.75,Tren
V2032,Ecuador,37,F,Líneas de Nazca,Arequipa,2024-12-28,5,4413.02,Desconocido
V2033,Chile,59,M,Cañón del Colca,La Libertad,2025-03-18,2,3057.03,Desconocido
V2034,Brasil,37,M,Machu Picchu,Cusco,2025-03-15,10,3696.57,Bus
V2035,EE.UU.,34,F,Cañón del Colca,Ica,2025-09-28,5,3530.9,Bus
V2036,EE.UU.,48,M,Lago Titicaca,La Libertad,2025-10-16,1,1834.31,Bus
V2037,Perú,57,M,Machu Picchu,Puno,2025-02-26,4,2543.38,Tren
V2038,México,66,F,Lago Titicaca,Ica,2025-09-05,8,2963.42,Auto
V2039,EE.UU.,69,F,Lago Titicaca,Puno,2025-07-29,6,4851.93,Desconocido
V2040,Perú,59,M,Líneas de Nazca,Cusco,2025-02-03,6,366.81,Tren
V2041,EE.UU.,51,M,Chan Chan,Arequipa,2024-11-02,6,464.37,Avión
V2042,Ecuador,34,F,Líneas de Nazca,Cusco,2025-09-16,6,2603.16,Tren
V2043,Chile,35,M,Cañón del Colca,Puno,2025-05-27,3,2646.41,Desconocido
V2044,EE.UU.,18,F,Cañón del Colca,Cusco,2025-09-11,4,3637.7,Avión
V2045,Colombia,57,M,Líneas de Nazca,La Libertad,2025-01-14,5,2681.94,Desconocido
V2046,Ecuador,30,F,Chan Chan,Cusco,2025-03-02,4,2831.74,Bus
V2047,Perú,40,F,Chan Chan,Ica,2025-06-24,6,426.09,Desconocido
V2048,Chile,58,F,Líneas de Nazca,Puno,2025-06-05,6,2602.32,Auto
V2049,EE.UU.,51,F,Cañón del Colca,Arequipa,2025-01-05,3,4203.48,Avión
V2050,Argentina,58,M,Huacachina,La Libertad,2024-12-21,6,1986.93,Desconocido
V2051,Colombia,46,F,Chan Chan,La Libertad,2025-06-12,10,1588.79,Desconocido
V2052,Ecuador,44,F,Machu Picchu,La Libertad,2025-06-21,10,2706.74,Avión
V2053,México,23,M,Cañón del Colca,Puno,2024-12-29,10,1224.52,Auto
V2054,Perú,25,F,Chan Chan,Cusco,2025-10-06,6,4248.89,Desconocido
V2055,Chile,56,F,Machu Picchu,La Libertad,2025-01-14,4,4482.72,Avión
V2056,Chile,23,M,Machu Picchu,Puno,2025-06-24,7,1579.22,Desconocido
V2057,EE.UU.,57,M,Machu Picchu,La Libertad,2024-11-05,7,1398.11,Bus
V2058,Brasil,30,M,Líneas de Nazca,La Libertad,2025-05-24,2,1313.96,Avión
V2059,México,63,F,Machu Picchu,Puno,2025-07-06,10,2595.95,Desconocido
V2060,Perú,38,M,Machu Picchu,Puno,2025-07-30,3,4126.76,Bus
V2061,Chile,18,F,Huacachina,Cusco,2025-09-29,3,813.03,Avión
V2062,Brasil,28,M,Huacachina,Arequipa,2024-12-10,8,1650.34,Desconocido
V2063,Ecuador,39,M,Huacachina,Ica,2025-08-25,8,2456.0,Tren
V2064,EE.UU.,69,M,Machu Picchu,Puno,2024-11-04,10,2788.82,Avión
V2065,México,57,M,Líneas de Nazca,Arequipa,2025-02-08,8,3037.73,Avión
V2066,Colombia,18,M,Huacachina,Cusco,2024-11-27,5,549.23,Desconocido
V2067,Chile,25,M,Líneas de Nazca,Cusco,2025-09-09,8,476.92,Bus
V2068,México,49,F,Chan Chan,Arequipa,2025-01-15,6,321.62,Auto
V2069,Chile,35,F,Chan Chan,Ica,2025-06-02,1,2442.26,Auto
V2070,Argentina,62,M,Machu Picchu,Cusco,2024-10-27,9,4555.29,Desconocido
V2071,Brasil,19,M,Chan Chan,Arequipa,2025-09-13,4,4108.78,Avión
V2072,Ecuador,61,M,Lago Titicaca,Ica,2025-04-04,5,4156.56,Desconocido
V2073,Perú,32,M,Huacachina,Ica,2025-01-05,1,327.53,Desconocido
V2074,Perú,39,F,Líneas de Nazca,Cusco,2025-09-26,2,4311.49,Desconocido
V2075,Argentina,29,M,Lago Titicaca,La Libertad,2025-10-12,8,2110.6,Bus
V2076,Perú,61,F,Machu Picchu,Ica,2025-05-14,6,599.82,Auto
V2077,Perú,64,F,Huacachina,Cusco,2025-04-10,1,1095.36,Desconocido
V2078,México,36,F,Líneas de Nazca,La Libertad,2025-09-24,9,2487.52,Avión
V2079,Ecuador,54,M,Cañón del Colca,Puno,2025-03-09,1,1643.42,Tren
V2080,Ecuador,22,F,Huacachina,Puno,2024-10-17,1,2792.16,Desconocido
V2081,Colombia,58,F,Cañón del Colca,Ica,2024-10-26,2,1560.54,Auto
V2082,Chile,44,M,Huacachina,Cusco,2025-05-19,4,1319.37,Desconocido
V2083,Chile,20,F,Chan Chan,Puno,2025-09-10,6,2761.79,Bus
V2084,Argentina,52,F,Cañón del Colca,La Libertad,2025-08-08,2,4304.83,Desconocido
V2085,México,39,F,Lago Titicaca,Puno,2025-04-29,9,2492.36,Avión
V2086,Ecuador,41,M,Cañón del Colca,Arequipa,2024-12-13,2,3745.25,Avión
V2087,Brasil,35,M,Machu Picchu,Cusco,2024-11-17,1,1859.04,Auto
V2088,Brasil,33,F,Líneas de Nazca,Cusco,2025-08-30,8,1548.16,Auto
V2089,Perú,60,M,Cañón del Colca,Puno,2025-01-25,2,3361.19,Desconocido
V2090,Colombia,46,F,Lago Titicaca,Arequipa,2025-05-12,5,1766.16,Tren
V2091,Ecuador,28,F,Huacachina,Cusco,2024-11-16,2,1506.52,Desconocido
V2092,México,38,M,Huacachina,Puno,2025-09-11,5,2755.97,Auto
V2093,Ecuador,41,M,Huacachina,Ica,2025-08-17,4,1630.75,Tren
V2094,Brasil,51,F,Lago Titicaca,La Libertad,2025-04-24,3,1638.76,Desconocido
V2095,México,46,M,Lago Titicaca,Puno,2025-09-11,2,4194.67,Desconocido
V2096,EE.UU.,66,F,Líneas de Nazca,La Libertad,2024-11-14,8,1245.2,Desconocido
V2097,Perú,40,M,Líneas de Nazca,Ica,2025-04-04,1,1853.32,Auto
V2098,Brasil,34,M,Líneas de Nazca,Cusco,2025-02-11,10,453.28,Desconocido
V2099,Chile,50,M,Líneas de Nazca,Arequipa,2025-04-10,6,1819.25,Auto
V2100,Colombia,36,F,Huacachina,La Libertad,2025-07-08,8,3406.6,Bus
V2101,Chile,29,F,Líneas de Nazca,Arequipa,2025-01-19,7,1084.39,Desconocido
V2102,Brasil,63,M,Huacachina,Puno,2025-03-19,2,4272.26,Desconocido
V2103,EE.UU.,56,M,Líneas de Nazca,La Libertad,2024-11-23,8,4466.66,Bus
V2104,Colombia,26,F,Chan Chan,La Libertad,2024-12-24,10,847.0,Desconocido
V2105,Chile,32,F,Huacachina,Ica,2025-04-24,10,583.29,Avión
V2106,Colombia,61,F,Lago Titicaca,Puno,2025-06-06,1,1836.94,Avión
V2107,Argentina,69,M,Chan Chan,Ica,2025-07-07,5,4787.95,Desconocido
V2108,Perú,48,F,Huacachina,Arequipa,2025-06-03,3,2441.91,Tren
V2109,Argentina,41,F,Lago Titicaca,Ica,2024-12-17,6,1383.65,Bus
V2110,Chile,43,M,Líneas de Nazca,Arequipa,2025-01-25,8,3767.71,Avión
V2111,Chile,29,M,Machu Picchu,La Libertad,2025-04-20,2,4202.26,Avión
V2112,Perú,31,F,Chan Chan,Ica,2025-08-03,3,366.54,Desconocido
V2113,México,59,F,Líneas de Nazca,Arequipa,2025-09-29,8,3818.12,Auto
V2114,Brasil,29,F,Machu Picchu,Arequipa,2025-09-07,5,2974.56,Avión
V2115,Perú,68,F,Huacachina,Cusco,2025-02-26,10,955.52,Auto
V2116,Colombia,62,F,Machu Picchu,Puno,2025-07-20,5,4890.14,Tren
V2117,Chile,49,M,Cañón del Colca,Puno,2025-08-25,4,2461.96,Desconocido
V2118,Ecuador,34,M,Huacachina,La Libertad,2025-02-14,7,2847.02,Bus
V2119,Chile,64,M,Cañón del Colca,Puno,2025-03-17,2,4662.22,Desconocido
V2120,Ecuador,28,M,Chan Chan,Ica,2024-11-15,5,4256.6,Avión
V2121,Colombia,48,F,Lago Titicaca,Ica,2025-04-04,7,3414.48,Tren
V2122,Colombia,23,M,Huacachina,Ica,2025-08-09,6,4677.19,Desconocido
V2123,Perú,57,F,Líneas de Nazca,Puno,2025-02-11,5,1518.54,Auto
V2124,Perú,27,F,Lago Titicaca,Cusco,2025-03-27,5,3661.31,Desconocido
V2125,Argentina,47,M,Chan Chan,Cusco,2025-08-22,10,3918.71,Auto
V2126,Perú,63,M,Chan Chan,La Libertad,2025-02-21,1,565.26,Desconocido
V2127,Ecuador,31,F,Líneas de Nazca,Cusco,2025-02-08,9,3966.46,Desconocido
V2128,Ecuador,34,M,Machu Picchu,La Libertad,2024-12-30,7,3872.58,Avión
V2129,México,55,M,Huacachina,Ica,2025-08-04,6,4698.29,Tren
V2130,México,31,M,Cañón del Colca,Ica,2025-02-25,9,1536.37,Auto
V2131,Colombia,69,M,Huacachina,La Libertad,2024-11-30,2,4325.51,Auto
V2132,Brasil,37,F,Machu Picchu,La Libertad,2025-08-05,3,1184.27,Auto
V2133,Perú,57,M,Cañón del Colca,La Libertad,2025-06-18,9,2506.62,Auto
V2134,EE.UU.,20,F,Lago Titicaca,Cusco,2024-12-16,4,2989.58,Tren
V2135,México,61,F,Cañón del Colca,La Libertad,2025-01-23,8,3899.77,Desconocido
V2136,Brasil,20,F,Lago Titicaca,Ica,2024-11-25,4,3105.2,Desconocido
V2137,Ecuador,66,F,Machu Picchu,La Libertad,2025-06-30,9,1708.51,Desconocido
V2138,Brasil,44,M,Chan Chan,Ica,2024-12-07,3,1737.02,Avión
V2139,EE.UU.,69,F,Chan Chan,La Libertad,2025-08-23,9,2950.34,Auto
V2140,Perú,66,M,Huacachina,Arequipa,2025-05-04,1,1051.53,Tren
V2141,Brasil,24,M,Líneas de Nazca,Ica,2025-04-10,9,355.77,Avión
V2142,EE.UU.,27,F,Huacachina,Puno,2025-08-12,9,4870.32,Auto
V2143,Colombia,68,M,Machu Picchu,Arequipa,2025-02-19,4,2510.72,Tren
V2144,Brasil,65,F,Cañón del Colca,Puno,2025-10-15,1,4781.1,Avión
V2145,México,57,M,Lago Titicaca,Arequipa,2025-02-19,6,3503.94,Tren
V2146,Brasil,31,M,Líneas de Nazca,La Libertad,2025-01-22,6,4364.66,Desconocido
V2147,México,65,F,Chan Chan,La Libertad,2025-03-07,4,4941.91,Auto
V2148,Chile,68,M,Huacachina,Arequipa,2025-09-30,8,1956.37,Auto
V2149,Ecuador,52,M,Machu Picchu,Puno,2025-08-22,8,1809.01,Avión
V2150,Argentina,42,M,Líneas de Nazca,Puno,2025-02-26,7,2777.39,Bus
V2151,EE.UU.,28,M,Lago Titicaca,Puno,2024-11-03,8,3880.31,Desconocido
V2152,Colombia,47,F,Cañón del Colca,Cusco,2024-12-05,4,1391.16,Tren
V2153,Colombia,26,M,Líneas de Nazca,Ica,2025-06-02,5,4403.29,Bus
V2154,EE.UU.,22,F,Líneas de Nazca,Arequipa,2025-09-29,9,4973.66,Tren
V2155,Perú,54,F,Machu Picchu,Ica,2024-12-09,4,535.79,Desconocido
V2156,Argentina,67,F,Líneas de Nazca,Arequipa,2025-02-04,9,2297.52,Avión
V2157,México,36,M,Chan Chan,Puno,2025-06-10,2,2474.4,Desconocido
V2158,Colombia,53,F,Machu Picchu,La Libertad,2025-08-17,1,1488.21,Tren
V2159,EE.UU.,66,F,Líneas de Nazca,Puno,2025-02-14,6,4647.08,Bus
V2160,Brasil,24,M,Cañón del Colca,Puno,2025-09-14,5,3424.78,Auto
V2161,EE.UU.,46,F,Cañón del Colca,Ica,2025-08-05,1,4585.1,Desconocido
V2162,Brasil,47,M,Chan Chan,Cusco,2024-10-29,1,3027.29,Avión
V2163,EE.UU.,21,F,Machu Picchu,Puno,2025-06-19,2,1128.95,Bus
V2164,Ecuador,33,F,Huacachina,Cusco,2025-04-12,3,4984.5,Bus
V2165,EE.UU.,34,F,Lago Titicaca,Ica,2025-01-29,2,998.62,Avión
V2166,Perú,41,F,Cañón del Colca,Puno,2025-09-30,4,2112.65,Auto
V2167,Perú,38,M,Cañón del Colca,Arequipa,2025-05-06,10,1393.24,Bus
V2168,EE.UU.,69,F,Cañón del Colca,Arequipa,2024-10-23,1,4057.41,Desconocido
V2169,Brasil,44,F,Machu Picchu,La Libertad,2025-01-02,1,4204.35,Desconocido
V2170,México,57,M,Chan Chan,Arequipa,2025-03-31,6,4568.13,Bus
V2171,Argentina,19,F,Lago Titicaca,Arequipa,2025-02-16,8,4560.93,Desconocido
V2172,Ecuador,31,F,Cañón del Colca,La Libertad,2024-10-18,6,4044.83,Desconocido
V2173,Chile,54,F,Cañón del Colca,Ica,2025-06-27,2,1343.34,Desconocido
V2174,México,19,M,Chan Chan,Puno,2025-05-07,5,3010.25,Desconocido
